transaction_id,item_name,quantity,procurement_method,unit_price,average_price,supplier,procurement_officer,transaction_date
675,Test Tube Rack,7019,Competitive Bidding,1199.35,1114.18,"Hernandez, Gonzales and Jensen",Alex Rivera,2024-04-16
676,Iron Filings 250g,6751,Competitive Bidding,989.4,933.07,Kane-Norman,Angela Renee Mendoza,2024-06-12
677,Beaker 50ml,1436,Competitive Bidding,918.57,836.08,"Smith, Buchanan and Wilcox",Sophia Christine Navarro,2024-05-15
678,Laboratory Gloves nitrile box of 100,6210,Negotiated Procurement,459.06,520.13,Davis LLC,Sophia Christine Navarro,2024-06-19
679,Hydrochloric Acid Science Laboratory,5380,Negotiated Procurement,1804.0,1780.24,"Peterson, Rowe and Nunez",Luke Andrew Navarro,2025-03-12
680,Laboratory Agar Powder 100g,8334,Direct Contracting,2196.79,2046.24,"George, Buchanan and Hunter",Casey Hernandez,2025-04-06
681,Laboratory Aprons pack of 10,4546,Negotiated Procurement,2742.74,3094.0,"Gilmore, Bowman and Nelson",Morgan Cruz,2024-08-20
682,Laboratory Agar Powder 100g,3096,Competitive Bidding,1996.31,2046.24,Barker PLC,Taylor Martinez,2024-12-20
683,Microscope Slides,1509,Negotiated Procurement,582.65,513.74,Miller-Hayes,Angela Renee Mendoza,2024-09-21
684,Spring Scale 500g,4443,Competitive Bidding,734.86,729.57,Daniels-Williams,Angela Renee Mendoza,2024-04-15
685,Test Tube Rack,8027,Competitive Bidding,1086.64,1114.18,"Garcia, Bradley and Smith",Christine Bautista,2024-09-08
686,Bar Magnet pair,7648,Competitive Bidding,490.46,450.69,Dennis-Brown,Angela Renee Mendoza,2024-12-17
687,Tuning Fork 256 Hz,1299,Limited Source Bidding,680.69,689.02,Hawkins LLC,Angela Renee Mendoza,2024-05-18
688,Laboratory Aprons pack of 10,4948,Competitive Bidding,2905.2,3094.0,"Armstrong, Marquez and Walsh",Alex Rivera,2024-09-08
689,Ammeter basic,4733,Competitive Bidding,1150.81,1158.64,Stevens-Johnson,Casey Hernandez,2024-05-06
690,Iron Filings 250g,1110,Negotiated Procurement,977.52,933.07,Hodges-Brady,Alex Rivera,2024-09-08
691,pH Meter basic,1167,Negotiated Procurement,747.51,693.84,Davidson-Bartlett,Alex Rivera,2024-05-24
692,Thermometer (-10 to 110C),5980,Competitive Bidding,852.46,934.64,Holt PLC,Christine Bautista,2025-02-02
693,Laboratory Agar Powder 100g,4751,Limited Source Bidding,1878.61,2046.24,"Reed, Gillespie and Anderson",James Patrick Mendoza,2024-09-26
694,Graduated Cylinder 100ml,5503,Limited Source Bidding,614.16,651.28,"Zavala, Anderson and Wright",Luke Andrew Navarro,2024-08-22
695,Ammeter basic,4183,Limited Source Bidding,1093.37,1158.64,Burns-Norton,Jamie Thompson,2025-01-08
696,Laboratory Rubber Stoppers,2133,Competitive Bidding,480.76,533.34,Sawyer-Alvarado,Alex Rivera,2024-11-25
697,Compound Microscope (1000x),2106,Negotiated Procurement,5176.96,5498.64,"Nelson, Dillon and Robinson",Morgan Cruz,2024-09-27
698,Beaker 50ml,7973,Negotiated Procurement,881.23,836.08,Oneal-Robinson,Alex Rivera,2025-01-05
699,Thermometer (-10 to 110C),1387,Negotiated Procurement,851.51,934.64,Rojas Group,Alex Rivera,2024-12-01
700,Hydrochloric Acid Science Laboratory,3533,Negotiated Procurement,1811.49,1780.24,Martin-Sanchez,Christine Bautista,2024-06-29
701,Microscope Coverslips box of 100,1474,Negotiated Procurement,625.08,641.2,"Martin, Torres and Flores",Jamie Thompson,2024-12-11
702,Iron Filings 250g,9787,Negotiated Procurement,961.12,933.07,Ashley-Martinez,Taylor Martinez,2024-06-03
703,Refracting Telescope 70mm,6020,Competitive Bidding,4716.29,4826.42,Mckinney Inc,Angela Ramirez,2024-04-24
704,Beaker 100ml,1894,Limited Source Bidding,819.09,855.46,Bishop and Sons,Angela Ramirez,2024-11-17
705,Pipette 10ml,3929,Negotiated Procurement,792.46,914.14,Green and Sons,Christine Bautista,2024-04-19
706,Beaker 50ml,3009,Competitive Bidding,785.69,836.08,Hamilton PLC,Jamie Thompson,2024-12-14
707,Laboratory Spatula stainless steel,4818,Limited Source Bidding,579.71,553.62,Williams LLC,Sophia Christine Navarro,2024-10-31
708,Pipette 10ml,4323,Negotiated Procurement,839.82,914.14,"Phillips, Lynch and Obrien",Jamie Thompson,2024-06-22
709,Beaker 100ml,9539,Competitive Bidding,800.66,855.46,"Jones, Haley and Long",Morgan Cruz,2025-04-06
710,Erlenmeyer Flask 250ml,4757,Competitive Bidding,1277.35,1280.16,Scott-Hamilton,James Patrick Mendoza,2025-02-01
711,Microscope Coverslips box of 100,3803,Competitive Bidding,694.25,641.2,Thomas PLC,James Patrick Mendoza,2024-06-10
712,Fire Blanket,8707,Competitive Bidding,1143.18,1134.78,Smith-Avery,Alex Rivera,2024-07-18
713,Lens Set convex concave,1937,Competitive Bidding,861.07,860.27,White LLC,Sophia Christine Navarro,2024-05-17
714,Hot Plate basic,4659,Competitive Bidding,1869.63,1701.84,Hall LLC,Taylor Martinez,2024-10-10
715,Stopwatch digital,4464,Competitive Bidding,549.34,587.22,Johnson-White,Christine Bautista,2024-09-03
716,Bar Magnet pair,9259,Competitive Bidding,459.83,450.69,Lawrence Inc,Christine Bautista,2024-06-08
717,Lens Set convex concave,6207,Direct Contracting,815.94,860.27,Baldwin Inc,Morgan Cruz,2024-06-12
718,Lens Set convex concave,9638,Competitive Bidding,932.89,860.27,"Smith, Sims and Ruiz",James Patrick Mendoza,2024-11-01
719,Erlenmeyer Flask 250ml,9429,Competitive Bidding,1352.27,1280.16,Drake Inc,Christine Bautista,2024-04-18
720,Triple Beam Balance,3338,Limited Source Bidding,3285.07,3201.97,Garcia-Coffey,James Patrick Mendoza,2024-12-07
721,Bunsen Burner,8903,Competitive Bidding,1224.64,1198.4,"Torres, Compton and Howell",Luke Andrew Navarro,2024-04-17
722,pH Meter basic,5489,Direct Contracting,790.48,693.84,Adams and Sons,Alex Rivera,2025-03-15
723,Fire Blanket,7719,Negotiated Procurement,984.78,1134.78,"Smith, Cox and Cook",Angela Renee Mendoza,2024-09-12
724,Triple Beam Balance,6613,Direct Contracting,3483.17,3201.97,"Green, Vasquez and Fox",Sophia Christine Navarro,2024-12-06
725,Bar Magnet pair,6462,Negotiated Procurement,496.32,450.69,Lyons LLC,Jamie Thompson,2025-03-21
726,Iron Filings 250g,3050,Competitive Bidding,1016.61,933.07,Young Inc,Christine Bautista,2024-04-30
727,Lens Set convex concave,4995,Direct Contracting,762.41,860.27,"West, Johnson and Byrd",Alex Rivera,2024-05-20
728,Dropper Bottle 50ml,7232,Direct Contracting,365.65,423.92,"White, Cook and Le",Casey Hernandez,2024-11-01
729,Triple Beam Balance,5258,Competitive Bidding,3298.02,3201.97,Kelley Inc,Alex Rivera,2024-07-13
730,Spring Scale 500g,4994,Limited Source Bidding,658.93,729.57,"Warner, Colon and Huerta",Angela Renee Mendoza,2025-03-25
731,Tuning Fork 256 Hz,3610,Competitive Bidding,738.45,689.02,Gonzalez-Brown,Morgan Cruz,2024-06-13
732,Test Tube 15ml,7845,Limited Source Bidding,774.76,819.28,Brown-Leonard,Jamie Thompson,2024-07-13
733,Beaker 50ml,9643,Competitive Bidding,783.78,836.08,"Kaiser, Moore and Black",Morgan Cruz,2024-12-22
734,Voltmeter basic,3394,Direct Contracting,763.35,777.73,Reed-Kelley,James Patrick Mendoza,2024-10-21
735,Bar Magnet pair,3337,Competitive Bidding,434.23,450.69,Miller PLC,Jamie Thompson,2025-01-02
736,Copper Sulfate,5460,Limited Source Bidding,1851.8,1804.88,Underwood-Thomas,Christine Bautista,2025-03-12
737,Pipette 10ml,9429,Limited Source Bidding,901.32,914.14,White-Evans,Casey Hernandez,2025-02-02
738,Test Tube Brush,6149,Negotiated Procurement,375.3,407.9,"James, Davis and Moss",Alex Rivera,2024-11-30
739,Laboratory Spatula stainless steel,1568,Limited Source Bidding,565.66,553.62,"Oneill, Tucker and Lane",Taylor Martinez,2024-11-30
740,Test Tube Brush,4367,Limited Source Bidding,422.23,407.9,"Peck, Lewis and Saunders",Casey Hernandez,2024-09-11
741,Petri Dishes pack of 20,8694,Negotiated Procurement,798.04,738.19,Wilson and Sons,Casey Hernandez,2025-02-25
742,Hydrochloric Acid Science Laboratory,7160,Competitive Bidding,1926.34,1780.24,Johnson Inc,Morgan Cruz,2024-08-20
743,Test Tube Brush,1384,Competitive Bidding,376.13,407.9,Odonnell PLC,Alex Rivera,2024-05-27
744,Dissecting Kit,3607,Negotiated Procurement,902.26,856.35,"Lyons, Montoya and Ross",Luke Andrew Navarro,2024-10-23
745,Test Tube 15ml,9003,Limited Source Bidding,787.2,819.28,"Cuevas, Lawson and Henry",Angela Renee Mendoza,2024-12-18
746,Laboratory Gloves nitrile box of 100,1077,Limited Source Bidding,496.87,520.13,Palmer-Turner,Luke Andrew Navarro,2025-02-06
747,Iron Filings 250g,4874,Competitive Bidding,952.26,933.07,"Miller, Richards and Cruz",Casey Hernandez,2024-04-27
748,Stopwatch digital,4393,Negotiated Procurement,571.27,587.22,"Charles, Hickman and Powell",Angela Renee Mendoza,2024-12-15
749,Spring Scale 500g,3955,Competitive Bidding,657.6,729.57,Castro-Franklin,Angela Renee Mendoza,2024-06-06
750,Litmus Paper,5078,Competitive Bidding,406.91,413.84,Cooper-Ramirez,Morgan Cruz,2024-05-31
751,Voltmeter basic,3882,Competitive Bidding,722.79,777.73,"Fitzpatrick, Moore and Brown",Jamie Thompson,2024-12-21
752,Ammeter basic,4024,Limited Source Bidding,1057.76,1158.64,Grimes Inc,Christine Bautista,2025-01-13
753,Fire Blanket,2825,Competitive Bidding,1088.69,1134.78,"Estes, Harris and Young",Angela Ramirez,2024-05-26
754,Dissecting Kit,8258,Direct Contracting,735.32,856.35,Jones-Wade,Luke Andrew Navarro,2025-03-19
755,Test Tube Rack,3638,Competitive Bidding,1214.38,1114.18,Reynolds-Henderson,Angela Renee Mendoza,2024-08-29
756,Microscope Coverslips box of 100,6536,Competitive Bidding,609.95,641.2,"Allen, Alexander and Johnson",James Patrick Mendoza,2025-03-15
757,Filter Paper pack of 100,6962,Competitive Bidding,530.81,582.4,Mcclure-Wright,Jamie Thompson,2025-01-20
758,Hot Plate basic,2931,Competitive Bidding,1714.86,1701.84,"Curtis, Hendrix and Duncan",James Patrick Mendoza,2025-03-19
759,Dissecting Kit,7444,Competitive Bidding,868.56,856.35,Evans-Kelly,Angela Renee Mendoza,2024-06-25
760,Iron Filings 250g,2559,Limited Source Bidding,990.09,933.07,Shaw-Morgan,Morgan Cruz,2024-04-10
761,Universal Indicator Solution 100ml,3801,Limited Source Bidding,1187.4,1161.55,Martin-Hicks,Taylor Martinez,2024-12-25
762,Hydrochloric Acid Science Laboratory,3446,Negotiated Procurement,1807.78,1780.24,"Jackson, Miller and Becker",Alex Rivera,2024-07-04
763,Test Tube 15ml,1360,Negotiated Procurement,840.12,819.28,Ellis-Willis,Casey Hernandez,2024-09-23
764,Beaker 50ml,2790,Competitive Bidding,818.62,836.08,"Taylor, Henderson and Taylor",Alex Rivera,2024-12-30
765,Spring Scale 500g,1604,Direct Contracting,622.24,729.57,"Bryan, Peterson and Walton",Jamie Thompson,2024-04-23
766,Funnel plastic 100mm,1228,Negotiated Procurement,685.2,739.87,Morrison Inc,Luke Andrew Navarro,2024-11-16
767,Ammeter basic,7511,Competitive Bidding,1086.4,1158.64,Ramirez-Guzman,Morgan Cruz,2024-10-22
768,Tuning Fork 256 Hz,7185,Competitive Bidding,755.41,689.02,Collins-Jordan,Sophia Christine Navarro,2024-09-29
769,Beaker 100ml,9012,Competitive Bidding,817.41,855.46,"Gonzales, Hernandez and Rhodes",Jamie Thompson,2024-04-11
770,Laboratory Spatula stainless steel,7423,Negotiated Procurement,567.67,553.62,"Carter, Smith and Watson",Angela Ramirez,2024-10-21
771,Bunsen Burner,5184,Negotiated Procurement,1292.76,1198.4,Jones-Jensen,Angela Renee Mendoza,2024-05-08
772,Spring Scale 500g,8441,Competitive Bidding,709.56,729.57,Williams-Brown,Luke Andrew Navarro,2024-07-21
773,Fire Blanket,8854,Negotiated Procurement,1248.88,1134.78,"Landry, Bishop and Schultz",Christine Bautista,2024-10-02
774,Test Tube Rack,7921,Limited Source Bidding,1205.63,1114.18,Irwin-Lopez,Christine Bautista,2024-07-08
775,Petri Dishes pack of 20,1697,Direct Contracting,749.73,738.19,"Brown, Smith and Rivera",Casey Hernandez,2024-09-18
776,Copper Sulfate,2200,Competitive Bidding,1761.61,1804.88,Lewis-Wright,Angela Ramirez,2025-02-24
777,Copper Sulfate,6536,Competitive Bidding,1708.08,1804.88,Murray Ltd,Morgan Cruz,2024-06-12
778,Laboratory Rubber Stoppers,2488,Competitive Bidding,578.11,533.34,Brennan-Phillips,Taylor Martinez,2024-11-02
779,Laboratory Spatula stainless steel,2571,Limited Source Bidding,518.45,553.62,Rosales PLC,Taylor Martinez,2024-10-14
780,Laboratory Spatula stainless steel,1167,Competitive Bidding,524.31,553.62,"Shaw, Clarke and Huerta",Luke Andrew Navarro,2024-11-09
781,Beaker 50ml,3901,Limited Source Bidding,845.9,836.08,Reid and Sons,Luke Andrew Navarro,2024-05-04
782,Beaker 50ml,9841,Limited Source Bidding,895.85,836.08,Graham-Novak,Angela Renee Mendoza,2024-09-06
783,Laboratory Safety Goggles,4788,Competitive Bidding,765.32,711.31,Hernandez-Baker,Angela Renee Mendoza,2024-04-26
784,Triple Beam Balance,1828,Competitive Bidding,2884.74,3201.97,"Vargas, Harper and Howard",Casey Hernandez,2024-11-29
785,Filter Paper pack of 100,6068,Competitive Bidding,618.2,582.4,Rogers and Sons,Jamie Thompson,2024-06-25
786,Petri Dishes pack of 20,7911,Limited Source Bidding,738.24,738.19,"Lewis, Wyatt and Butler",James Patrick Mendoza,2025-01-24
787,Refracting Telescope 70mm,6991,Limited Source Bidding,5077.08,4826.42,Martinez Group,Angela Ramirez,2025-03-23
788,Lab Manual - Grade 10 Science,3812,Negotiated Procurement,1444.6,1436.51,"Hood, Williams and Hodge",Angela Renee Mendoza,2024-08-20
789,Laboratory Agar Powder 100g,1420,Competitive Bidding,1884.39,2046.24,Lowe Ltd,Luke Andrew Navarro,2024-05-15
790,Funnel plastic 100mm,9207,Competitive Bidding,699.94,739.87,"Chen, Williams and Lewis",Alex Rivera,2024-11-22
791,Dropper Bottle 50ml,9980,Competitive Bidding,419.42,423.92,"Carter, Proctor and Ward",Luke Andrew Navarro,2024-10-21
792,Laboratory Alcohol Burner,1195,Competitive Bidding,593.55,574.0,Alvarado Ltd,Morgan Cruz,2024-10-12
793,Filter Paper pack of 100,7829,Direct Contracting,607.68,582.4,Bradford PLC,Christine Bautista,2024-10-26
794,Laboratory Aprons pack of 10,5476,Competitive Bidding,3223.21,3094.0,Hicks-Snyder,Jamie Thompson,2024-10-26
795,Filter Paper pack of 100,8492,Competitive Bidding,620.52,582.4,Obrien Ltd,Angela Renee Mendoza,2024-04-26
796,Dissecting Kit,2454,Competitive Bidding,894.22,856.35,Anderson-Barron,Alex Rivera,2024-07-29
797,Triple Beam Balance,4698,Negotiated Procurement,3180.0,3201.97,Hale Group,Morgan Cruz,2024-05-24
798,Microscope Coverslips box of 100,4715,Competitive Bidding,667.0,641.2,"Smith, Butler and Patrick",Angela Renee Mendoza,2024-08-20
799,Hydrochloric Acid Science Laboratory,1432,Negotiated Procurement,1717.38,1780.24,Jarvis LLC,Alex Rivera,2024-06-19
800,Laboratory Gloves nitrile box of 100,9343,Competitive Bidding,484.96,520.13,Cobb LLC,Morgan Cruz,2025-01-02
801,Triple Beam Balance,7457,Limited Source Bidding,3417.18,3201.97,Diaz LLC,Luke Andrew Navarro,2024-05-23
802,Microscope Slides,9240,Competitive Bidding,473.39,513.74,Ramirez-Lee,Jamie Thompson,2024-04-10
803,Hot Plate basic,1155,Direct Contracting,1549.74,1701.84,"Anderson, Cortez and Mays",Angela Ramirez,2025-02-16
804,Spring Scale 500g,4508,Competitive Bidding,705.34,729.57,Welch Group,James Patrick Mendoza,2024-07-09
805,Beaker 250ml,7442,Direct Contracting,1221.22,1208.93,Burch-Bell,Morgan Cruz,2025-02-23
806,Hot Plate basic,1461,Competitive Bidding,1832.16,1701.84,Schneider Group,James Patrick Mendoza,2024-07-24
807,Test Tube Rack,1643,Negotiated Procurement,1019.73,1114.18,Conner Inc,Angela Renee Mendoza,2024-05-08
808,Spring Scale 500g,4066,Competitive Bidding,744.61,729.57,"Arnold, Wiley and Johnson",Casey Hernandez,2025-03-10
809,Hydrochloric Acid Science Laboratory,7373,Negotiated Procurement,2030.34,1780.24,"Waller, Patrick and Miller",Luke Andrew Navarro,2025-02-17
810,Lab Manual - Grade 10 Science,9566,Direct Contracting,1303.18,1436.51,Smith LLC,Alex Rivera,2025-01-20
811,Lab Manual - Grade 10 Science,7996,Negotiated Procurement,1528.27,1436.51,Wagner-Parker,Luke Andrew Navarro,2024-07-26
812,Lab Manual - Grade 10 Science,1230,Competitive Bidding,1500.31,1436.51,Brooks-Solomon,Alex Rivera,2024-06-26
813,Thermometer (-10 to 110C),4360,Limited Source Bidding,939.07,934.64,"Perez, Hansen and York",Angela Renee Mendoza,2024-04-22
814,Dissecting Kit,8463,Competitive Bidding,890.6,856.35,"Ford, Lowe and Dixon",Angela Ramirez,2024-11-25
815,Hydrochloric Acid Science Laboratory,8624,Negotiated Procurement,2037.36,1780.24,Cuevas-Garner,Angela Ramirez,2024-08-28
816,Test Tube 15ml,9312,Competitive Bidding,886.78,819.28,Norton-Hoffman,James Patrick Mendoza,2024-04-13
817,Spring Scale 500g,9023,Competitive Bidding,733.64,729.57,Jones-Padilla,Christine Bautista,2024-05-31
818,Copper Sulfate,1815,Negotiated Procurement,1713.67,1804.88,Smith-Bonilla,James Patrick Mendoza,2025-01-09
819,Laboratory Rubber Stoppers,9137,Limited Source Bidding,509.15,533.34,Riley-Matthews,Christine Bautista,2024-04-17
820,Microscope Coverslips box of 100,9727,Direct Contracting,555.31,641.2,Cummings PLC,Morgan Cruz,2024-04-20
821,Laboratory Safety Goggles,4594,Competitive Bidding,676.54,711.31,"Hernandez, Herman and Jones",Casey Hernandez,2024-10-27
822,Petri Dishes pack of 20,6041,Competitive Bidding,687.26,738.19,"Hernandez, Brown and Barrett",Taylor Martinez,2024-11-12
823,Bar Magnet pair,9098,Limited Source Bidding,491.81,450.69,"Key, Mcmillan and Lewis",Angela Renee Mendoza,2025-03-16
824,Iron Filings 250g,4692,Competitive Bidding,1003.29,933.07,James-Hoffman,Taylor Martinez,2024-09-13
825,Hydrochloric Acid Science Laboratory,7585,Negotiated Procurement,1859.16,1780.24,"Curtis, Rice and Hubbard",Sophia Christine Navarro,2024-08-20
826,Laboratory Spatula stainless steel,8898,Competitive Bidding,581.07,553.62,"Moss, Donaldson and Jefferson",Casey Hernandez,2025-01-07
827,Laboratory Agar Powder 100g,5242,Competitive Bidding,2118.52,2046.24,Ingram Group,Casey Hernandez,2024-08-18
828,Beaker 50ml,4625,Limited Source Bidding,809.51,836.08,Fisher-Cunningham,Casey Hernandez,2024-09-28
829,Stopwatch digital,3004,Competitive Bidding,544.8,587.22,Rocha-Hernandez,Casey Hernandez,2024-07-03
830,Pipette 10ml,9782,Direct Contracting,969.92,914.14,Gonzalez and Sons,Luke Andrew Navarro,2024-12-26
831,Beaker 100ml,2068,Competitive Bidding,937.11,855.46,Campbell Group,Christine Bautista,2024-10-02
832,Beaker 50ml,7544,Competitive Bidding,756.01,836.08,Edwards and Sons,Casey Hernandez,2024-06-15
833,Lab Manual - Grade 10 Science,7875,Negotiated Procurement,1315.43,1436.51,Stone-Meza,Christine Bautista,2024-11-19
834,Test Tube 15ml,8246,Negotiated Procurement,735.5,819.28,"Hughes, Williams and Perry",Christine Bautista,2024-09-05
835,Stopwatch digital,1860,Competitive Bidding,593.27,587.22,Mccarthy-Hodge,Alex Rivera,2024-11-28
836,Copper Sulfate,4963,Limited Source Bidding,1727.7,1804.88,Sampson-Curry,Christine Bautista,2024-10-09
837,Erlenmeyer Flask 250ml,7343,Direct Contracting,1350.17,1280.16,Solis-Morris,Taylor Martinez,2024-05-19
838,Refracting Telescope 70mm,2706,Competitive Bidding,4621.92,4826.42,"Peterson, Ross and Garcia",Angela Ramirez,2025-03-23
839,Graduated Cylinder 100ml,1597,Competitive Bidding,706.35,651.28,"Lopez, Jenkins and Richards",Jamie Thompson,2024-08-12
840,Iron Filings 250g,8670,Competitive Bidding,968.1,933.07,Collins Group,Alex Rivera,2024-11-21
841,Litmus Paper,5767,Competitive Bidding,433.2,413.84,"Knight, Rodriguez and Gray",Jamie Thompson,2025-01-13
842,Lens Set convex concave,9200,Competitive Bidding,885.84,860.27,"Johnson, Palmer and Smith",Morgan Cruz,2024-10-24
843,Dropper Bottle 50ml,5362,Competitive Bidding,458.75,423.92,Cantu-Anderson,Sophia Christine Navarro,2025-01-28
844,Ammeter basic,4577,Negotiated Procurement,1072.91,1158.64,"Vasquez, Waller and Martinez",Angela Ramirez,2024-08-02
845,Universal Indicator Solution 100ml,3071,Direct Contracting,1311.04,1161.55,Silva Inc,Angela Ramirez,2024-08-23
846,Ammeter basic,6871,Competitive Bidding,1080.7,1158.64,Melton LLC,Angela Ramirez,2025-02-20
847,pH Meter basic,5273,Competitive Bidding,645.1,693.84,"Ross, Chapman and Estrada",Luke Andrew Navarro,2024-10-14
848,Funnel plastic 100mm,7943,Competitive Bidding,740.45,739.87,"Webb, Johnson and Orr",Morgan Cruz,2024-11-25
849,Laboratory Aprons pack of 10,5399,Limited Source Bidding,3370.27,3094.0,"Turner, Butler and Owens",Alex Rivera,2024-11-15
850,Laboratory Gloves nitrile box of 100,5593,Limited Source Bidding,488.05,520.13,"Simpson, Romero and Russell",Casey Hernandez,2024-07-22
851,Lab Manual - Grade 10 Science,4177,Competitive Bidding,1494.65,1436.51,"Beck, Lewis and Wilson",Casey Hernandez,2024-04-08
852,Lab Manual - Grade 10 Science,2756,Competitive Bidding,1413.34,1436.51,"Williams, Black and Hernandez",Jamie Thompson,2024-04-12
853,Bar Magnet pair,5479,Competitive Bidding,493.19,450.69,"Wilson, Gardner and Sutton",Angela Ramirez,2024-10-13
854,Graduated Cylinder 100ml,5216,Limited Source Bidding,622.1,651.28,"Turner, Warren and Smith",Luke Andrew Navarro,2024-09-24
855,Microscope Coverslips box of 100,5312,Limited Source Bidding,586.08,641.2,"Pierce, Rodriguez and Mcdonald",Jamie Thompson,2024-12-18
856,Ammeter basic,6604,Competitive Bidding,1098.87,1158.64,"Hood, Morgan and Wyatt",James Patrick Mendoza,2024-04-25
857,Laboratory Rubber Stoppers,2562,Competitive Bidding,522.59,533.34,"Edwards, Davis and Johnson",Luke Andrew Navarro,2024-06-15
858,pH Meter basic,1969,Competitive Bidding,637.83,693.84,"Harper, Cooper and Cortez",Angela Ramirez,2024-12-15
859,Dropper Bottle 50ml,6811,Direct Contracting,478.77,423.92,Perez Group,Luke Andrew Navarro,2024-07-07
860,Hot Plate basic,1256,Negotiated Procurement,1473.81,1701.84,Novak-Williams,James Patrick Mendoza,2025-01-30
861,Filter Paper pack of 100,1301,Competitive Bidding,616.75,582.4,"Delacruz, West and Patel",James Patrick Mendoza,2024-05-31
862,Funnel plastic 100mm,5988,Competitive Bidding,727.7,739.87,Reynolds-Rush,Jamie Thompson,2024-05-07
863,Tuning Fork 256 Hz,4073,Limited Source Bidding,739.94,689.02,"Todd, Harris and Mercer",Christine Bautista,2025-02-22
864,Microscope Slides,4315,Negotiated Procurement,532.9,513.74,Smith PLC,Morgan Cruz,2025-01-04
865,Ammeter basic,7187,Competitive Bidding,1100.97,1158.64,"Bass, Sandoval and Roberts",Angela Renee Mendoza,2024-07-02
866,Laboratory Safety Goggles,8983,Direct Contracting,805.14,711.31,Clark-Ramsey,James Patrick Mendoza,2025-03-09
867,Laboratory Spatula stainless steel,4484,Competitive Bidding,575.09,553.62,Wells Inc,Jamie Thompson,2024-07-07
868,Fire Blanket,4108,Direct Contracting,1064.35,1134.78,Hoffman Ltd,Taylor Martinez,2024-08-30
869,Stopwatch digital,6782,Competitive Bidding,550.3,587.22,Rodriguez-Flores,Jamie Thompson,2024-08-15
870,Laboratory Safety Goggles,8886,Limited Source Bidding,777.76,711.31,Alvarez Inc,Sophia Christine Navarro,2024-10-05
871,Pipette 10ml,2538,Negotiated Procurement,848.55,914.14,"Jones, Long and Garza",Christine Bautista,2024-09-23
872,Graduated Cylinder 100ml,2452,Limited Source Bidding,596.93,651.28,Gregory-Jones,Sophia Christine Navarro,2025-02-17
873,Compound Microscope (1000x),5313,Competitive Bidding,5216.74,5498.64,Anderson-Richmond,Jamie Thompson,2024-12-27
874,Filter Paper pack of 100,9020,Competitive Bidding,638.54,582.4,"Grant, Lindsey and Stephens",Luke Andrew Navarro,2024-07-24
875,Dissecting Kit,5051,Competitive Bidding,920.65,856.35,Holder-Hodges,Jamie Thompson,2025-01-12
876,Test Tube Rack,6427,Competitive Bidding,1007.93,1114.18,"Banks, Newton and Lloyd",Jamie Thompson,2024-12-27
877,Laboratory Agar Powder 100g,1350,Direct Contracting,1858.09,2046.24,Espinoza and Sons,Luke Andrew Navarro,2024-08-29
878,Test Tube Brush,3740,Competitive Bidding,410.16,407.9,"King, Jones and Casey",Casey Hernandez,2025-02-17
879,Lens Set convex concave,7138,Competitive Bidding,776.34,860.27,Stokes-Fernandez,Jamie Thompson,2025-03-04
880,Litmus Paper,9468,Direct Contracting,428.39,413.84,Maddox-Sloan,James Patrick Mendoza,2024-07-30
881,Laboratory Rubber Stoppers,3108,Competitive Bidding,493.02,533.34,Daniels-Richards,Casey Hernandez,2025-03-02
882,Compound Microscope (1000x),3555,Limited Source Bidding,5932.05,5498.64,Hughes PLC,Taylor Martinez,2024-11-16
883,Beaker 100ml,2172,Limited Source Bidding,899.47,855.46,Anderson-Leonard,Taylor Martinez,2024-06-16
884,Lens Set convex concave,6257,Limited Source Bidding,932.4,860.27,Schultz-Santos,Taylor Martinez,2024-09-10
885,Pipette 10ml,2755,Limited Source Bidding,847.01,914.14,"Barton, Jones and Bailey",Luke Andrew Navarro,2024-11-17
886,Lab Manual - Grade 10 Science,7676,Competitive Bidding,1391.77,1436.51,"Oliver, Henry and Ramirez",Morgan Cruz,2024-05-31
887,Filter Paper pack of 100,9114,Limited Source Bidding,549.95,582.4,"Nguyen, Maldonado and Reynolds",Jamie Thompson,2024-12-25
888,Microscope Coverslips box of 100,3920,Competitive Bidding,616.95,641.2,Little-Riley,Luke Andrew Navarro,2024-07-14
889,pH Meter basic,8402,Competitive Bidding,727.17,693.84,Figueroa Group,Jamie Thompson,2025-03-27
890,Pipette 10ml,4937,Limited Source Bidding,865.99,914.14,"Sullivan, Castillo and Osborne",Angela Renee Mendoza,2024-09-03
891,Hydrochloric Acid Science Laboratory,5953,Competitive Bidding,1693.47,1780.24,Alvarez-Washington,Angela Ramirez,2024-05-12
892,Test Tube Rack,4394,Competitive Bidding,1092.17,1114.18,Lee-Hines,Luke Andrew Navarro,2024-07-21
893,Voltmeter basic,4558,Competitive Bidding,805.19,777.73,Clark-Jarvis,Taylor Martinez,2024-07-31
894,Pipette 10ml,8130,Competitive Bidding,864.35,914.14,Reid Group,Luke Andrew Navarro,2024-12-27
895,Triple Beam Balance,7977,Competitive Bidding,3216.77,3201.97,"Norman, Jones and Anthony",Sophia Christine Navarro,2025-03-22
896,Lens Set convex concave,4870,Limited Source Bidding,864.15,860.27,Myers Inc,Casey Hernandez,2025-01-24
897,Erlenmeyer Flask 250ml,7190,Limited Source Bidding,1201.28,1280.16,Hall-Cannon,Sophia Christine Navarro,2025-02-04
