transaction_id,item_name,quantity,procurement_method,unit_price,average_price,supplier,procurement_officer,transaction_date
673,Beaker 50ml,4748,Competitive Bidding,802.93,836.08,Alexander PLC,Casey Hernandez,2024-10-25
674,Dropper Bottle 50ml,1869,Competitive Bidding,446.98,423.92,"Fuller, Hogan and Wagner",Angela Renee Mendoza,2024-08-21
675,Copper Sulfate,1412,Limited Source Bidding,1919.18,1804.88,Roberts PLC,Angela Renee Mendoza,2024-07-12
676,Universal Indicator Solution 100ml,8793,Competitive Bidding,1107.3,1161.55,Blair-Case,Taylor Martinez,2024-09-09
677,Universal Indicator Solution 100ml,8704,Competitive Bidding,1236.04,1161.55,"Kim, Stanton and Edwards",Christine Bautista,2024-05-01
678,Beaker 50ml,2332,Competitive Bidding,886.38,836.08,Crane Inc,Alex Rivera,2024-11-23
679,Prism glass,1648,Competitive Bidding,707.01,704.14,Curtis-Sanchez,Christine Bautista,2024-10-21
680,Bunsen Burner,8724,Competitive Bidding,1311.51,1198.4,Allen Group,Christine Bautista,2025-01-01
681,Prism glass,8653,Competitive Bidding,712.61,704.14,"Russo, Miller and Baldwin",Angela Ramirez,2025-03-03
682,Iron Filings 250g,7490,Competitive Bidding,1018.62,933.07,"Baker, Parks and Meza",Angela Ramirez,2024-08-13
683,Laboratory Aprons pack of 10,7998,Competitive Bidding,3132.67,3094.0,Booker Inc,James Patrick Mendoza,2025-03-12
684,Ammeter basic,4633,Limited Source Bidding,1058.88,1158.64,Harper-Thomas,James Patrick Mendoza,2025-02-18
685,Filter Paper pack of 100,4703,Direct Contracting,563.52,582.4,Jackson Inc,Luke Andrew Navarro,2024-11-19
686,Bar Magnet pair,2520,Competitive Bidding,485.72,450.69,Knight-Andrade,Sophia Christine Navarro,2024-07-18
687,Beaker 250ml,1763,Competitive Bidding,1109.29,1208.93,Trevino Inc,Christine Bautista,2024-11-22
688,pH Meter basic,9792,Competitive Bidding,654.28,693.84,Matthews-Alexander,Christine Bautista,2024-08-17
689,Erlenmeyer Flask 250ml,7395,Competitive Bidding,1328.62,1280.16,Smith PLC,Casey Hernandez,2024-12-02
690,Beaker 100ml,3846,Negotiated Procurement,829.04,855.46,"Palmer, Hicks and Brewer",Angela Ramirez,2024-11-09
691,Stopwatch digital,6771,Direct Contracting,626.74,587.22,"Brown, Mcclain and Mccarthy",Luke Andrew Navarro,2024-08-17
692,Iron Filings 250g,1256,Direct Contracting,844.12,933.07,"Irwin, Miller and Fletcher",Angela Ramirez,2024-08-10
693,Pipette 10ml,7842,Competitive Bidding,840.65,914.14,"Warren, Petty and Singleton",Luke Andrew Navarro,2024-07-29
694,Triple Beam Balance,6607,Limited Source Bidding,3475.18,3201.97,Melendez-Anderson,Angela Ramirez,2024-06-27
695,Filter Paper pack of 100,8882,Competitive Bidding,580.68,582.4,Williams-Carroll,James Patrick Mendoza,2025-01-09
696,Laboratory Alcohol Burner,4619,Competitive Bidding,566.92,574.0,Reynolds-Malone,Angela Renee Mendoza,2024-07-16
697,Funnel plastic 100mm,6039,Direct Contracting,725.58,739.87,Sullivan PLC,Angela Ramirez,2025-03-06
698,Filter Paper pack of 100,5007,Competitive Bidding,567.59,582.4,"Smith, Rogers and Thomas",Taylor Martinez,2025-03-18
699,Funnel plastic 100mm,6259,Negotiated Procurement,659.26,739.87,Roberson-Cannon,Jamie Thompson,2024-10-10
700,Bar Magnet pair,1626,Negotiated Procurement,498.46,450.69,Johnson Ltd,Morgan Cruz,2024-09-13
701,Petri Dishes pack of 20,6908,Limited Source Bidding,798.89,738.19,Santos-Garcia,Morgan Cruz,2024-08-20
702,Beaker 50ml,5925,Competitive Bidding,792.65,836.08,"Huffman, Lucas and Bryant",Angela Ramirez,2025-02-22
703,Dissecting Kit,7800,Competitive Bidding,881.87,856.35,Scott Inc,Angela Ramirez,2024-06-30
704,Prism glass,2798,Competitive Bidding,704.58,704.14,"Perez, Crawford and Sanders",Casey Hernandez,2024-05-15
705,Voltmeter basic,5251,Competitive Bidding,791.07,777.73,Turner Inc,Casey Hernandez,2024-11-14
706,Spring Scale 500g,4618,Competitive Bidding,657.91,729.57,Garza-Schneider,Sophia Christine Navarro,2024-11-26
707,Lens Set convex concave,2194,Direct Contracting,834.97,860.27,"Thomas, Johnson and Lynch",James Patrick Mendoza,2024-08-10
708,Funnel plastic 100mm,5688,Competitive Bidding,702.02,739.87,"Reese, Yang and Hill",Angela Ramirez,2025-02-16
709,Laboratory Gloves nitrile box of 100,4061,Negotiated Procurement,479.6,520.13,"Perkins, Sloan and Carter",Morgan Cruz,2024-09-04
710,Test Tube Rack,4087,Competitive Bidding,1028.49,1114.18,Torres Inc,Morgan Cruz,2025-02-02
711,Prism glass,3277,Competitive Bidding,692.13,704.14,Oconnor Group,Jamie Thompson,2025-02-11
712,Hot Plate basic,6543,Limited Source Bidding,1815.52,1701.84,Garcia-Lopez,Angela Ramirez,2024-12-21
713,Test Tube Brush,7025,Competitive Bidding,371.04,407.9,Crawford-Harvey,Taylor Martinez,2024-05-25
714,Laboratory Alcohol Burner,7814,Limited Source Bidding,589.82,574.0,Conley Ltd,Taylor Martinez,2024-08-26
715,Laboratory Agar Powder 100g,7049,Negotiated Procurement,1992.73,2046.24,"Riggs, Rivera and Ross",Christine Bautista,2024-12-15
716,Filter Paper pack of 100,9622,Competitive Bidding,578.83,582.4,Watson-Campos,Morgan Cruz,2024-08-16
717,Test Tube 15ml,1886,Negotiated Procurement,905.66,819.28,Scott-Howard,Alex Rivera,2024-07-29
718,Thermometer (-10 to 110C),5682,Negotiated Procurement,858.86,934.64,"Reed, Trevino and Roberts",Casey Hernandez,2024-12-08
719,Tuning Fork 256 Hz,2211,Direct Contracting,683.45,689.02,Peterson-Turner,Casey Hernandez,2024-11-05
720,Beaker 50ml,1085,Competitive Bidding,787.97,836.08,Henderson Ltd,Morgan Cruz,2025-01-31
721,Laboratory Alcohol Burner,2718,Competitive Bidding,524.56,574.0,Patel Ltd,Angela Renee Mendoza,2024-07-11
722,Laboratory Safety Goggles,1949,Limited Source Bidding,694.99,711.31,"Wheeler, Rodriguez and Dodson",Sophia Christine Navarro,2024-09-11
723,Ammeter basic,9771,Negotiated Procurement,1303.67,1158.64,Lloyd-Humphrey,Angela Ramirez,2024-06-25
724,Beaker 100ml,3047,Negotiated Procurement,881.12,855.46,Anderson-Guerrero,Casey Hernandez,2024-05-02
725,Thermometer (-10 to 110C),3433,Direct Contracting,975.57,934.64,Benson and Sons,Morgan Cruz,2024-11-19
726,Fire Blanket,7940,Limited Source Bidding,1173.8,1134.78,Saunders-Morton,Christine Bautista,2024-06-22
727,Laboratory Rubber Stoppers,1557,Competitive Bidding,490.53,533.34,Jones-Jordan,Luke Andrew Navarro,2024-12-23
728,Laboratory Safety Goggles,8057,Competitive Bidding,736.33,711.31,Joseph LLC,Christine Bautista,2024-09-11
729,Petri Dishes pack of 20,7257,Negotiated Procurement,824.98,738.19,"Martinez, Long and Arnold",Jamie Thompson,2025-03-03
730,Laboratory Gloves nitrile box of 100,3002,Limited Source Bidding,566.85,520.13,Brown Inc,Morgan Cruz,2024-10-15
731,Erlenmeyer Flask 250ml,1425,Limited Source Bidding,1386.41,1280.16,"Hill, Johnson and Love",Luke Andrew Navarro,2024-07-03
732,Triple Beam Balance,2520,Direct Contracting,2759.1,3201.97,Powers-Sharp,Sophia Christine Navarro,2025-02-07
733,Laboratory Rubber Stoppers,3193,Competitive Bidding,503.27,533.34,Thompson-Lynch,Jamie Thompson,2024-04-27
734,Test Tube Rack,3196,Competitive Bidding,1168.93,1114.18,Chambers-Washington,Morgan Cruz,2024-11-25
735,Laboratory Safety Goggles,3519,Competitive Bidding,650.56,711.31,Snyder and Sons,Morgan Cruz,2024-12-28
736,Hot Plate basic,7355,Competitive Bidding,1537.65,1701.84,Garrett Inc,Casey Hernandez,2024-10-25
737,pH Meter basic,5362,Competitive Bidding,759.66,693.84,"Cannon, Wells and Campbell",Luke Andrew Navarro,2024-08-27
738,Beaker 100ml,8826,Competitive Bidding,829.49,855.46,"Bartlett, Bradley and Kelly",Taylor Martinez,2024-05-21
739,Stopwatch digital,9329,Competitive Bidding,586.73,587.22,Campos Ltd,Angela Ramirez,2025-01-22
740,Laboratory Aprons pack of 10,1538,Competitive Bidding,3249.1,3094.0,"Schmidt, Reynolds and Hogan",Angela Renee Mendoza,2024-10-01
741,Pipette 10ml,7721,Direct Contracting,965.31,914.14,Lopez-Lowe,Angela Renee Mendoza,2025-03-31
742,Dissecting Kit,8936,Limited Source Bidding,831.37,856.35,Johnson-Hill,Taylor Martinez,2025-03-04
743,Ammeter basic,3012,Negotiated Procurement,998.57,1158.64,"Nunez, Horn and Jones",Angela Renee Mendoza,2024-09-03
744,Laboratory Agar Powder 100g,9120,Competitive Bidding,2053.89,2046.24,Bates-Robinson,Taylor Martinez,2025-01-07
745,Copper Sulfate,2521,Competitive Bidding,1705.85,1804.88,Melton Ltd,Sophia Christine Navarro,2025-03-06
746,Voltmeter basic,7556,Competitive Bidding,779.6,777.73,"Erickson, Payne and Morgan",Angela Renee Mendoza,2025-03-22
747,Microscope Coverslips box of 100,4526,Negotiated Procurement,683.81,641.2,Hayes Ltd,Angela Ramirez,2024-11-25
748,Filter Paper pack of 100,6866,Competitive Bidding,578.36,582.4,"Gutierrez, Johnson and Garcia",Luke Andrew Navarro,2024-05-30
749,Laboratory Agar Powder 100g,4262,Negotiated Procurement,1989.86,2046.24,Simon-Maddox,Jamie Thompson,2024-07-06
750,Beaker 100ml,6273,Negotiated Procurement,756.24,855.46,Lopez-Horne,Alex Rivera,2024-08-29
751,Litmus Paper,1359,Negotiated Procurement,402.59,413.84,Jackson-Hill,Sophia Christine Navarro,2025-04-04
752,Compound Microscope (1000x),3345,Limited Source Bidding,5455.6,5498.64,Crane-Leblanc,Alex Rivera,2024-06-30
753,Pipette 10ml,3930,Competitive Bidding,934.02,914.14,Smith Inc,Sophia Christine Navarro,2024-11-10
754,Triple Beam Balance,5383,Direct Contracting,3207.37,3201.97,"Bishop, Davis and Wall",Casey Hernandez,2024-10-30
755,Laboratory Spatula stainless steel,6366,Competitive Bidding,556.47,553.62,"Rosario, Watson and Stanton",Alex Rivera,2025-02-26
756,Ammeter basic,6984,Competitive Bidding,1208.28,1158.64,Arnold-Barron,Angela Renee Mendoza,2024-11-01
757,Beaker 50ml,2930,Competitive Bidding,854.24,836.08,Miller LLC,Luke Andrew Navarro,2024-11-06
758,Beaker 100ml,4372,Competitive Bidding,912.74,855.46,"Austin, Vasquez and Perry",Luke Andrew Navarro,2025-02-13
759,Laboratory Safety Goggles,8986,Limited Source Bidding,669.35,711.31,French and Sons,Christine Bautista,2024-12-14
760,Dissecting Kit,1451,Limited Source Bidding,863.03,856.35,"Davis, Mcdaniel and Tran",Jamie Thompson,2025-03-16
761,Dropper Bottle 50ml,2273,Negotiated Procurement,411.1,423.92,Castro LLC,Luke Andrew Navarro,2024-12-30
762,Microscope Slides,9948,Competitive Bidding,495.43,513.74,Nolan Group,Alex Rivera,2024-04-06
763,Laboratory Alcohol Burner,4389,Competitive Bidding,550.19,574.0,Gomez PLC,Sophia Christine Navarro,2024-10-19
764,Tuning Fork 256 Hz,6773,Competitive Bidding,636.91,689.02,Young-Vasquez,Luke Andrew Navarro,2024-08-31
765,Funnel plastic 100mm,3545,Direct Contracting,649.29,739.87,Larsen-Johnson,Taylor Martinez,2025-01-10
766,pH Meter basic,3436,Competitive Bidding,689.53,693.84,"Duncan, Lewis and Smith",Casey Hernandez,2025-01-10
767,Pipette 10ml,7604,Competitive Bidding,851.16,914.14,Newman and Sons,Alex Rivera,2024-04-27
768,Dropper Bottle 50ml,4835,Limited Source Bidding,401.91,423.92,Kelly-Perez,Angela Ramirez,2024-08-07
769,Triple Beam Balance,7847,Competitive Bidding,3449.55,3201.97,Thomas-Avila,Sophia Christine Navarro,2025-01-20
770,Test Tube Brush,3332,Competitive Bidding,420.62,407.9,Anthony Ltd,Sophia Christine Navarro,2024-12-15
771,Beaker 250ml,3005,Negotiated Procurement,1241.05,1208.93,"Pierce, White and Petty",Casey Hernandez,2024-07-13
772,Tuning Fork 256 Hz,7051,Negotiated Procurement,708.28,689.02,Morgan-Harris,Luke Andrew Navarro,2024-05-16
773,Test Tube Rack,1699,Competitive Bidding,1151.33,1114.18,Patrick Inc,Sophia Christine Navarro,2024-10-02
774,Petri Dishes pack of 20,8224,Competitive Bidding,757.64,738.19,Knapp-Adkins,James Patrick Mendoza,2025-04-02
775,Laboratory Safety Goggles,2078,Direct Contracting,745.13,711.31,Baker-Smith,Angela Renee Mendoza,2024-06-12
776,Laboratory Gloves nitrile box of 100,6818,Negotiated Procurement,530.92,520.13,Murphy-Reid,Sophia Christine Navarro,2024-12-19
777,Erlenmeyer Flask 250ml,1459,Competitive Bidding,1240.1,1280.16,Wagner-Li,Taylor Martinez,2025-04-03
778,Dissecting Kit,9917,Competitive Bidding,780.16,856.35,Hill and Sons,Casey Hernandez,2024-12-08
779,Laboratory Spatula stainless steel,9637,Direct Contracting,521.58,553.62,Rodriguez Ltd,Taylor Martinez,2024-05-06
780,Erlenmeyer Flask 250ml,4593,Direct Contracting,1402.69,1280.16,"Whitehead, Smith and Jacobs",Taylor Martinez,2025-01-04
781,Ammeter basic,7826,Competitive Bidding,1058.5,1158.64,Bowers Group,Casey Hernandez,2024-05-17
782,Litmus Paper,9088,Limited Source Bidding,435.86,413.84,"Garcia, Shepherd and Lyons",Alex Rivera,2024-07-16
783,Laboratory Alcohol Burner,4156,Limited Source Bidding,614.35,574.0,Williams-Lopez,Alex Rivera,2024-05-14
784,Thermometer (-10 to 110C),7657,Competitive Bidding,915.6,934.64,"Gomez, Rivas and Hoover",Taylor Martinez,2024-09-20
785,pH Meter basic,2209,Negotiated Procurement,630.24,693.84,Boyd-Brown,Christine Bautista,2024-07-05
786,Erlenmeyer Flask 250ml,6456,Competitive Bidding,1234.03,1280.16,Rivera PLC,Angela Renee Mendoza,2025-02-13
787,Prism glass,3328,Negotiated Procurement,739.24,704.14,Mathis Inc,Angela Renee Mendoza,2024-08-18
788,Laboratory Safety Goggles,1302,Competitive Bidding,698.99,711.31,"Wolfe, Martinez and Hall",Taylor Martinez,2024-05-23
789,Voltmeter basic,4907,Limited Source Bidding,746.53,777.73,"Adams, Guerrero and Dixon",Jamie Thompson,2024-07-14
790,Pipette 10ml,8210,Limited Source Bidding,972.91,914.14,Gonzalez Ltd,Angela Ramirez,2025-02-16
791,Fire Blanket,6092,Limited Source Bidding,1110.72,1134.78,Smith Inc,Luke Andrew Navarro,2025-01-12
792,Microscope Coverslips box of 100,1253,Competitive Bidding,645.44,641.2,Williams-Rodriguez,Taylor Martinez,2024-10-25
793,Lab Manual - Grade 10 Science,3786,Competitive Bidding,1298.63,1436.51,Bell-Barnes,Alex Rivera,2024-05-28
794,Erlenmeyer Flask 250ml,5145,Competitive Bidding,1357.63,1280.16,Blair-Solomon,Angela Renee Mendoza,2024-10-04
795,Laboratory Agar Powder 100g,4162,Competitive Bidding,2097.9,2046.24,"Carroll, Gonzalez and Bolton",Casey Hernandez,2025-02-14
796,Hot Plate basic,5061,Negotiated Procurement,1705.49,1701.84,Thomas-Tapia,Sophia Christine Navarro,2025-01-20
797,Refracting Telescope 70mm,9862,Negotiated Procurement,4456.89,4826.42,Campbell Ltd,Angela Renee Mendoza,2025-04-01
798,Bunsen Burner,2627,Competitive Bidding,1245.8,1198.4,Fisher Group,Morgan Cruz,2024-07-17
799,Beaker 250ml,3247,Negotiated Procurement,1140.01,1208.93,Chambers and Sons,Angela Renee Mendoza,2025-03-01
800,Test Tube Brush,1103,Negotiated Procurement,463.33,407.9,"Wiggins, Jackson and Christensen",Christine Bautista,2024-11-05
801,Voltmeter basic,3832,Competitive Bidding,715.36,777.73,Wright LLC,James Patrick Mendoza,2024-10-14
802,Laboratory Spatula stainless steel,9666,Competitive Bidding,566.06,553.62,Matthews-Warner,Luke Andrew Navarro,2024-12-19
803,Triple Beam Balance,6176,Limited Source Bidding,2901.91,3201.97,"Holder, Morrison and Cabrera",Angela Ramirez,2024-04-10
804,Laboratory Safety Goggles,2721,Competitive Bidding,703.88,711.31,Gonzalez and Sons,Alex Rivera,2024-12-17
805,Iron Filings 250g,3923,Negotiated Procurement,1065.66,933.07,Obrien Ltd,Sophia Christine Navarro,2025-01-16
806,Hot Plate basic,3819,Competitive Bidding,1857.61,1701.84,Roman Inc,Sophia Christine Navarro,2024-11-03
807,Lens Set convex concave,3018,Competitive Bidding,877.84,860.27,"Holmes, Leach and Maxwell",Angela Renee Mendoza,2025-02-16
808,Thermometer (-10 to 110C),8063,Competitive Bidding,1010.2,934.64,"Thomas, Marshall and Logan",Angela Ramirez,2025-01-25
809,Universal Indicator Solution 100ml,2298,Competitive Bidding,1148.5,1161.55,Anderson-Gonzalez,Christine Bautista,2024-04-10
810,Test Tube 15ml,3494,Competitive Bidding,793.74,819.28,West and Sons,Angela Ramirez,2024-08-25
811,Test Tube Brush,9026,Limited Source Bidding,403.91,407.9,Cruz-Burnett,Casey Hernandez,2025-01-15
812,Microscope Slides,5973,Competitive Bidding,498.43,513.74,Morales-Mercer,Angela Renee Mendoza,2024-06-18
813,pH Meter basic,7035,Limited Source Bidding,715.36,693.84,Armstrong PLC,Angela Ramirez,2024-12-16
814,Petri Dishes pack of 20,5499,Competitive Bidding,674.91,738.19,Berry Group,Jamie Thompson,2025-02-21
815,pH Meter basic,9640,Negotiated Procurement,640.54,693.84,"Myers, Greene and Norman",Morgan Cruz,2024-08-07
816,Petri Dishes pack of 20,9898,Competitive Bidding,786.39,738.19,Payne-Allen,Christine Bautista,2024-04-17
817,Funnel plastic 100mm,1800,Competitive Bidding,811.84,739.87,"Valencia, Johnson and Adams",Angela Ramirez,2024-04-14
818,Thermometer (-10 to 110C),2388,Competitive Bidding,854.47,934.64,Carroll Group,Morgan Cruz,2024-07-14
819,Tuning Fork 256 Hz,8993,Direct Contracting,674.54,689.02,Mullins-Kelly,Angela Renee Mendoza,2024-04-26
820,Microscope Slides,8372,Competitive Bidding,484.01,513.74,Alvarez Ltd,Angela Renee Mendoza,2025-01-03
821,Graduated Cylinder 100ml,5591,Competitive Bidding,715.89,651.28,Gay PLC,Luke Andrew Navarro,2024-07-30
822,Iron Filings 250g,7774,Competitive Bidding,861.5,933.07,Davis-Dickson,James Patrick Mendoza,2024-11-07
823,Hydrochloric Acid Science Laboratory,5961,Competitive Bidding,1842.51,1780.24,"Copeland, Murray and Doyle",Angela Renee Mendoza,2024-11-14
824,Bunsen Burner,8383,Competitive Bidding,1108.16,1198.4,"Fuller, Morris and Porter",Angela Ramirez,2024-05-16
825,Voltmeter basic,6110,Negotiated Procurement,768.33,777.73,Hudson-Morgan,Sophia Christine Navarro,2025-03-03
826,Filter Paper pack of 100,1381,Negotiated Procurement,549.3,582.4,Perry-Erickson,Casey Hernandez,2024-10-09
827,Ammeter basic,9674,Negotiated Procurement,987.52,1158.64,Williams-Tanner,James Patrick Mendoza,2024-05-05
828,Bunsen Burner,9940,Limited Source Bidding,1273.29,1198.4,Paul and Sons,Sophia Christine Navarro,2024-12-01
829,Petri Dishes pack of 20,8093,Competitive Bidding,770.58,738.19,Reyes-Jackson,Casey Hernandez,2025-01-14
830,Graduated Cylinder 100ml,4746,Competitive Bidding,586.22,651.28,"Brown, Jacobson and Barry",Angela Ramirez,2024-10-12
831,Compound Microscope (1000x),9132,Competitive Bidding,5219.06,5498.64,Hill-Evans,Christine Bautista,2024-04-18
832,Refracting Telescope 70mm,2699,Competitive Bidding,5271.96,4826.42,Keith Group,Taylor Martinez,2025-03-04
833,Pipette 10ml,3962,Limited Source Bidding,996.01,914.14,"Young, Matthews and Powell",James Patrick Mendoza,2024-05-15
834,Laboratory Rubber Stoppers,7517,Limited Source Bidding,520.37,533.34,"Keith, Diaz and Mcgee",Angela Renee Mendoza,2024-06-06
835,Prism glass,1410,Competitive Bidding,639.84,704.14,"Nolan, Holmes and Smith",Christine Bautista,2024-11-05
836,Laboratory Safety Goggles,9779,Competitive Bidding,723.47,711.31,Collins-Hoffman,Angela Renee Mendoza,2025-02-22
837,Litmus Paper,6758,Competitive Bidding,428.68,413.84,Golden LLC,Angela Renee Mendoza,2024-06-22
838,Erlenmeyer Flask 250ml,8393,Competitive Bidding,1294.36,1280.16,Trujillo Group,Alex Rivera,2024-11-29
839,Erlenmeyer Flask 250ml,7580,Direct Contracting,1274.13,1280.16,Garcia Inc,Casey Hernandez,2025-01-04
840,Thermometer (-10 to 110C),6169,Limited Source Bidding,961.39,934.64,"Rodriguez, Brown and Shea",Christine Bautista,2024-06-03
841,Hydrochloric Acid Science Laboratory,6781,Negotiated Procurement,1991.71,1780.24,Alexander-Reyes,Luke Andrew Navarro,2024-04-20
842,Beaker 100ml,1719,Limited Source Bidding,913.66,855.46,"Valdez, Brown and Solomon",Angela Renee Mendoza,2024-09-27
843,Bar Magnet pair,8938,Competitive Bidding,441.52,450.69,Ho-Monroe,James Patrick Mendoza,2024-12-18
844,Laboratory Spatula stainless steel,6367,Negotiated Procurement,556.23,553.62,Duncan Group,Casey Hernandez,2024-11-20
845,Stopwatch digital,8863,Limited Source Bidding,596.47,587.22,Ellison Ltd,Christine Bautista,2024-04-24
846,Test Tube 15ml,2214,Limited Source Bidding,796.71,819.28,"Carter, Morris and Schneider",Angela Ramirez,2024-04-19
847,Graduated Cylinder 100ml,6579,Competitive Bidding,706.42,651.28,Wallace Ltd,James Patrick Mendoza,2024-10-20
848,Test Tube Rack,6941,Negotiated Procurement,1060.01,1114.18,Allen-Tate,James Patrick Mendoza,2024-11-04
849,Dissecting Kit,2799,Competitive Bidding,887.15,856.35,Hernandez Ltd,Angela Renee Mendoza,2024-06-25
850,Voltmeter basic,3504,Direct Contracting,834.78,777.73,"Hall, Ibarra and Bright",Angela Ramirez,2024-07-31
851,Litmus Paper,4476,Limited Source Bidding,378.61,413.84,Cortez and Sons,Taylor Martinez,2024-10-01
852,Thermometer (-10 to 110C),2688,Competitive Bidding,868.22,934.64,"Knox, Cohen and Nichols",Angela Ramirez,2024-09-08
853,Triple Beam Balance,5341,Competitive Bidding,2912.51,3201.97,Turner-Jones,Angela Renee Mendoza,2024-10-14
854,Prism glass,7883,Negotiated Procurement,663.68,704.14,Kelly-Walker,Taylor Martinez,2025-02-15
855,Iron Filings 250g,1947,Competitive Bidding,1007.01,933.07,Murphy Inc,Casey Hernandez,2024-09-20
856,Erlenmeyer Flask 250ml,8786,Competitive Bidding,1370.51,1280.16,Powell Inc,James Patrick Mendoza,2024-11-29
857,Stopwatch digital,7817,Limited Source Bidding,580.0,587.22,Thompson PLC,Taylor Martinez,2024-07-06
858,Laboratory Rubber Stoppers,8146,Limited Source Bidding,517.0,533.34,Nichols-Hawkins,Alex Rivera,2024-05-07
859,Hydrochloric Acid Science Laboratory,3931,Direct Contracting,1513.61,1780.24,"Mitchell, Cline and Wilson",Angela Renee Mendoza,2024-07-06
860,Test Tube Rack,1487,Direct Contracting,950.63,1114.18,Wilson Inc,Morgan Cruz,2024-09-12
861,Hydrochloric Acid Science Laboratory,7072,Competitive Bidding,1727.37,1780.24,Russo-Robinson,Angela Ramirez,2024-12-03
862,Test Tube Rack,5094,Direct Contracting,1075.47,1114.18,Richardson-Howard,James Patrick Mendoza,2024-05-22
863,Stopwatch digital,8443,Limited Source Bidding,580.33,587.22,Johnson and Sons,Angela Renee Mendoza,2024-11-13
864,pH Meter basic,6418,Competitive Bidding,718.05,693.84,Morse-Rojas,Luke Andrew Navarro,2024-12-21
865,Iron Filings 250g,5381,Negotiated Procurement,875.24,933.07,Graham-Green,Casey Hernandez,2024-07-03
866,Hot Plate basic,1103,Negotiated Procurement,1563.94,1701.84,Webb Group,Luke Andrew Navarro,2024-11-20
867,Filter Paper pack of 100,8245,Direct Contracting,657.43,582.4,Fitzgerald Ltd,Morgan Cruz,2024-12-17
868,Thermometer (-10 to 110C),9322,Limited Source Bidding,985.35,934.64,"Rose, Murray and Cannon",Luke Andrew Navarro,2024-09-25
869,Bunsen Burner,8903,Negotiated Procurement,1141.63,1198.4,"Gonzales, Lee and Jones",Christine Bautista,2024-05-13
870,Beaker 250ml,7215,Negotiated Procurement,1334.4,1208.93,"Carter, Rose and Garrison",James Patrick Mendoza,2025-01-11
871,Laboratory Alcohol Burner,4717,Limited Source Bidding,619.16,574.0,"Young, Wong and Bennett",Angela Renee Mendoza,2024-12-18
872,Filter Paper pack of 100,6362,Direct Contracting,657.13,582.4,Perry-Parker,James Patrick Mendoza,2025-03-31
873,Iron Filings 250g,8035,Competitive Bidding,917.19,933.07,"Mccarthy, Padilla and Jones",Jamie Thompson,2024-08-31
874,Hydrochloric Acid Science Laboratory,3527,Competitive Bidding,1812.5,1780.24,Foster-Bell,Luke Andrew Navarro,2024-11-10
875,Erlenmeyer Flask 250ml,9944,Competitive Bidding,1221.41,1280.16,"Tran, Curtis and Harris",Morgan Cruz,2024-10-22
876,Microscope Slides,1440,Competitive Bidding,529.05,513.74,Johnson-Spears,Luke Andrew Navarro,2024-05-30
877,Hot Plate basic,1810,Negotiated Procurement,1587.37,1701.84,"Mays, Parrish and Deleon",Morgan Cruz,2024-11-13
878,Stopwatch digital,6223,Limited Source Bidding,581.11,587.22,"Mcmahon, Curtis and Nguyen",Luke Andrew Navarro,2024-12-29
879,Stopwatch digital,9034,Competitive Bidding,625.82,587.22,Maldonado LLC,Morgan Cruz,2024-06-29
880,Test Tube Rack,4475,Limited Source Bidding,1202.72,1114.18,Brown-Wilson,Alex Rivera,2024-08-25
881,Hot Plate basic,8533,Competitive Bidding,1738.07,1701.84,Jones Group,Jamie Thompson,2025-03-06
882,Beaker 100ml,2977,Competitive Bidding,918.78,855.46,Young and Sons,Angela Ramirez,2024-04-17
883,Pipette 10ml,4822,Negotiated Procurement,847.91,914.14,"Pruitt, Anderson and Stewart",Alex Rivera,2024-09-20
884,Test Tube Rack,2700,Competitive Bidding,1108.62,1114.18,"Carter, Yu and Lee",James Patrick Mendoza,2025-01-25
885,Spring Scale 500g,1903,Limited Source Bidding,762.03,729.57,"Morales, Jackson and Terry",Morgan Cruz,2024-10-11
886,Graduated Cylinder 100ml,1674,Limited Source Bidding,613.14,651.28,Wolf-Decker,Angela Renee Mendoza,2024-08-28
887,Hot Plate basic,8365,Competitive Bidding,1639.73,1701.84,"Mclaughlin, Massey and Berg",Luke Andrew Navarro,2025-01-08
888,Litmus Paper,4917,Negotiated Procurement,459.12,413.84,Hopkins-Arellano,Taylor Martinez,2024-04-08
889,Thermometer (-10 to 110C),4266,Competitive Bidding,979.68,934.64,Torres Ltd,Jamie Thompson,2024-11-10
890,Lab Manual - Grade 10 Science,2201,Competitive Bidding,1317.78,1436.51,Logan-Ellison,Morgan Cruz,2024-12-11
891,Lens Set convex concave,9518,Limited Source Bidding,856.62,860.27,Smith-Levine,Alex Rivera,2024-11-01
892,Laboratory Spatula stainless steel,3060,Negotiated Procurement,545.92,553.62,Jones Inc,Angela Ramirez,2025-01-07
893,Beaker 50ml,5247,Limited Source Bidding,839.72,836.08,Church-Horton,Morgan Cruz,2025-02-27
894,Beaker 50ml,4551,Negotiated Procurement,846.79,836.08,Watson-Sanchez,Taylor Martinez,2024-12-09
895,Petri Dishes pack of 20,8825,Competitive Bidding,760.36,738.19,Perkins-May,Sophia Christine Navarro,2024-07-05
896,Erlenmeyer Flask 250ml,4742,Direct Contracting,1275.09,1280.16,"Johnson, Chen and Cooper",James Patrick Mendoza,2024-09-06
897,Hot Plate basic,3830,Competitive Bidding,1797.82,1701.84,Jimenez Group,Sophia Christine Navarro,2024-06-22
